,season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility,positionType
238,2022,Jaylen,Lane,S,UNLV,,2022-04-29T16:03:00.000Z,,3.0,Immediate,Defense
239,2022,Clinton,Anokwuru,DL,Louisiana,,2022-05-12T20:56:00.000Z,,3.0,Immediate,Defense
240,2022,Latrell,Neville,WR,Nebraska,North Texas,2022-04-29T17:05:00.000Z,,3.0,Immediate,Offense
241,2022,Darrell,Simpson,OT,Oklahoma,Tulsa,2022-05-24T22:06:00.000Z,,4.0,Immediate,Offense
242,2022,Deondre,Dansby,CB,Houston,,2022-05-12T15:21:00.000Z,,3.0,Immediate,Defense
243,2022,Marshall,Nichols,P,Mississippi State,UNLV,2022-04-27T13:50:00.000Z,,,Immediate,P
244,2022,Sampson,James,RB,Purdue,,2022-07-08T20:27:00.000Z,,4.0,Immediate,Offense
245,2022,Xavier,Smith,WR,Eastern Michigan,,2022-01-24T14:55:00.000Z,,3.0,Immediate,Offense
246,2022,Chalon,Howard,S,Georgia Southern,,2022-04-27T19:02:00.000Z,,3.0,Immediate,Defense
247,2022,Bryce,Ramsey,IOL,Ole Miss,Southern Mississippi,2022-01-05T16:53:00.000Z,0.84,3.0,Immediate,Offense
248,2022,Will,Pliska,IOL,Washington,,2022-06-20T14:34:00.000Z,,2.0,Immediate,Offense
249,2022,Jack,Stewart,DL,Michigan,,2022-04-19T19:36:00.000Z,,3.0,Immediate,Defense
250,2022,Jalen,Johnson,WR,Arizona,,2022-04-26T20:29:00.000Z,,3.0,Immediate,Offense
251,2022,Blake,DeBisschop,QB,California,,2022-05-02T15:30:00.000Z,,,Immediate,Offense
252,2022,Ollie,Finch,WR,Troy,,2022-04-26T13:45:00.000Z,,3.0,Immediate,Offense
253,2022,Parks,Gissinger,TE,Michigan State,,2022-02-10T18:42:00.000Z,0.84,3.0,Immediate,Offense
254,2022,Bryce,Sheppert,S,Notre Dame College,,2022-04-22T03:09:00.000Z,,,Immediate,Defense
255,2022,Jay,Bramblett,P,Notre Dame,LSU,2022-01-17T16:01:00.000Z,0.83,3.0,Immediate,P
256,2022,Will,Nixon,WR,Nebraska,Washington,2022-04-06T15:22:00.000Z,0.85,3.0,Immediate,Offense
257,2022,Antoine,Booth,CB,Michigan State,,2022-04-19T13:36:00.000Z,,3.0,Immediate,Defense
258,2022,Quinton,Torbor,WR,Mississippi State,Alabama State,2022-01-07T18:55:00.000Z,,3.0,Immediate,Offense
259,2022,Anthony,Torres,TE,Western Michigan,Toledo,2021-12-15T22:53:00.000Z,,3.0,Immediate,Offense
260,2022,Theodore,Knox,WR,Mississippi State,SMU,2022-01-20T20:17:00.000Z,0.88,3.0,Immediate,Offense
261,2022,Andy,Buttrell,OT,Indiana,,2022-04-27T14:33:00.000Z,,3.0,Immediate,Offense
262,2022,Keon,Voisin,CB,South Alabama,,2022-04-26T17:15:00.000Z,,2.0,Immediate,Defense
263,2022,Jackson,Bailey,LB,Arizona,Louisiana Monroe,2022-04-07T02:47:00.000Z,,3.0,Immediate,Defense
264,2022,Devon,Dickerson,S,Maryland,,2022-02-03T20:53:00.000Z,,,Immediate,Defense
265,2022,Julian,Nixon,TE,Tennessee,,2022-04-27T13:48:00.000Z,,4.0,Immediate,Offense
266,2022,Answer,Gaye,CB,Iowa State,,2022-01-06T16:05:00.000Z,,,Immediate,Defense
267,2022,James,Phillips,TE,Western Michigan,,2021-09-06T19:28:00.000Z,,3.0,Immediate,Offense
268,2022,Bryce,Goodner,IOL,Virginia Tech,Chattanooga,2022-04-29T14:20:00.000Z,,3.0,Immediate,Offense
269,2022,Cole,Hussung,K,Michigan,Louisville,2022-01-19T16:47:00.000Z,,,Immediate,K
270,2022,Jared,Morrow,OT,Coastal Carolina,,2022-04-26T17:54:00.000Z,,3.0,Immediate,Offense
271,2022,Will,Bowers,DUAL,Liberty,,2021-12-14T20:53:00.000Z,,2.0,Immediate,DUAL
272,2022,Troy,Henderson,RB,Liberty,,2022-04-25T15:10:00.000Z,,3.0,Immediate,Offense
273,2022,Ivan,Shultz,IOL,Troy,,2022-04-27T13:46:00.000Z,,3.0,Immediate,Offense
274,2022,Seth,Smith,QB,Marshall,,2022-04-29T20:18:00.000Z,,3.0,Immediate,Offense
275,2022,Tre'von,Marshall,EDGE,Mississippi State,,2022-06-22T01:37:00.000Z,,3.0,Immediate,Defense
276,2022,Brady,Feeney,IOL,Indiana,Colgate,2022-02-09T18:00:00.000Z,,3.0,Immediate,Offense
277,2022,James,McNorton,OT,Washington State,San José State,2021-11-30T01:17:00.000Z,0.83,3.0,Immediate,Offense
278,2022,Melquan,Stovall,WR,Nevada,Colorado State,2021-12-15T22:29:00.000Z,,3.0,Immediate,Offense
279,2022,MJ,Anderson,DL,Minnesota,Iowa State,2021-11-21T16:47:00.000Z,0.82,3.0,Immediate,Defense
280,2022,Marcus,Washington,WR,Texas,Nebraska,2022-05-03T14:11:00.000Z,0.87,3.0,Immediate,Offense
281,2022,Kamo'i,Latu,S,Utah,Wisconsin,2022-04-28T20:13:00.000Z,0.88,3.0,Immediate,Defense
282,2022,Steven,Krajewski,QB,Connecticut,Georgia State,2022-04-26T15:51:00.000Z,,3.0,Immediate,Offense
283,2022,Joshua,Rawlings,TE,Virginia,,2021-12-16T15:23:00.000Z,,3.0,Immediate,Offense
284,2022,JT,Daniels,QB,Georgia,West Virginia,2022-01-19T20:37:00.000Z,0.89,3.0,Immediate,Offense
285,2022,Kody,Case,WR,South Dakota,Illinois,2022-05-01T12:51:00.000Z,,,Immediate,Offense
286,2022,Jay,Shaw,CB,UCLA,Wisconsin,2022-01-17T20:28:00.000Z,0.92,4.0,Immediate,Defense
287,2022,Cam,Sullivan-Brown,WR,Penn State,UMass,2022-03-29T05:00:00.000Z,,3.0,Immediate,Offense
288,2022,Derrick,Miller,CB,Iowa State,,2022-04-20T17:19:00.000Z,,3.0,Immediate,Defense
289,2022,Kamryn,Farrar,LB,Oklahoma State,SMU,2022-04-25T20:25:00.000Z,0.86,3.0,Immediate,Defense
290,2022,Alston,Orji,LB,Vanderbilt,Campbell,2022-04-21T18:30:00.000Z,,4.0,Immediate,Defense
291,2022,Kody,Sparks,QB,Bowling Green,,2022-01-07T20:06:00.000Z,,2.0,Immediate,Offense
292,2022,Ja'Maurion,Franklin,EDGE,East Carolina,,2022-06-23T00:12:00.000Z,,3.0,Immediate,Defense
293,2022,Mike,Smith,CB,Appalachian State,,2021-11-30T16:45:00.000Z,0.82,3.0,Immediate,Defense
294,2022,Stephon,Wynn,DL,Alabama,Nebraska,2022-04-20T21:27:00.000Z,,4.0,Immediate,Defense
295,2022,Christian,Galvan,RB,Drake,Drake,2021-11-01T20:26:00.000Z,,3.0,Immediate,Offense
296,2022,Chris,Cassidy,OT,North Texas,,2022-01-26T21:24:00.000Z,,3.0,Immediate,Offense
297,2022,Luke,Knox,LB,Ole Miss,Florida International,2022-03-25T12:13:00.000Z,,3.0,Immediate,Defense
298,2022,Katravis,Marsh,QB,South Florida,South Florida,2021-12-01T08:36:00.000Z,0.83,3.0,Immediate,Offense
299,2022,Kalvin,Hutchings,DL,North Texas,,2022-04-28T18:26:00.000Z,,3.0,Immediate,Defense
300,2022,Chaton,Mobley,RB,Middle Tennessee,,2022-01-11T00:15:00.000Z,0.82,3.0,Immediate,Offense
301,2022,Jordan,Wilmore,RB,Fresno State,,2022-05-23T22:18:00.000Z,0.84,3.0,Immediate,Offense
302,2022,Monterio,Hunt,WR,Rutgers,Alcorn State,2021-08-24T21:18:00.000Z,,3.0,Immediate,Offense
303,2022,Brian,Maurer,QB,Tennessee,Stephen F. Austin,2021-08-21T17:58:00.000Z,0.81,3.0,Immediate,Offense
304,2022,Jonathan,Haynes,S,Ole Miss,,2021-08-02T14:49:00.000Z,0.81,3.0,Immediate,Defense
305,2022,James,Ash,DL,Wake Forest,South Florida,2021-09-01T20:27:00.000Z,0.8,3.0,Immediate,Defense
306,2022,Khamal,Ellison,CB,Florida,,2021-09-01T16:36:00.000Z,,2.0,Immediate,Defense
307,2022,Moezies,Telfort,LB,Florida A&M,,2022-03-07T21:13:00.000Z,,3.0,Immediate,Defense
308,2022,Malik,Hornsby,QB,Arkansas,,2022-01-07T12:15:00.000Z,,4.0,Immediate,Offense
309,2022,Dylan,Robinson,WR,Houston,Trinity Valley C.C.,2021-11-18T14:49:00.000Z,,3.0,Immediate,Offense
310,2022,Trent,Holler,IOL,East Carolina,Marshall,2021-10-18T13:21:00.000Z,0.84,3.0,Immediate,Offense
311,2022,Tommy,DeVito,QB,Syracuse,Illinois,2021-10-17T18:07:00.000Z,0.82,3.0,Immediate,Offense
312,2022,Jermayne,Lole,DL,Arizona State,Louisville,2022-05-01T20:42:00.000Z,0.91,4.0,Immediate,Defense
313,2022,Khaya,Wright,LB,Georgia Tech,Florida International,2021-11-24T14:40:00.000Z,0.81,3.0,Immediate,Defense
314,2022,Devin,Drew,DL,Texas Tech,Nebraska,2022-02-03T16:08:00.000Z,0.82,3.0,Immediate,Defense
315,2022,Will,Albright,LB,Tennessee,,2022-01-06T20:52:00.000Z,,2.0,Immediate,Defense
316,2022,Thor,Canales,LB,Arizona,,2021-12-16T20:20:00.000Z,,,Immediate,Defense
317,2022,Isaiah,Land,EDGE,Florida A&M,Florida A&M,2022-05-01T15:46:00.000Z,,,Immediate,Defense
318,2022,Kenny,Bennett,CB,Maryland,Georgia Tech,2022-04-30T19:07:00.000Z,,3.0,Immediate,Defense
319,2022,Patrick,Jolly,CB,UCLA,Abilene Christian,2022-03-21T18:00:00.000Z,,3.0,Immediate,Defense
320,2022,Maurice,Freeman,S,Indiana,Liberty,2022-04-21T20:01:00.000Z,,3.0,Immediate,Defense
321,2022,Cooper,Darling,IOL,Oregon State,,2022-03-30T14:55:00.000Z,,3.0,Immediate,Offense
322,2022,Sean,Berry,S,UT San Antonio,,2021-12-16T20:20:00.000Z,,3.0,Immediate,Defense
323,2022,James,Ohonba,IOL,Michigan State,Louisiana,2022-02-02T17:40:00.000Z,,3.0,Immediate,Offense
324,2022,Zion,Keith,S,Wake Forest,,2022-03-25T12:14:00.000Z,,3.0,Immediate,Defense
325,2022,Tayvian,Cunningham,WR,Arizona,,2022-01-24T21:30:00.000Z,,,Immediate,Offense
326,2022,Je'Mari,Littlejohn,OLB,Appalachian State,,2022-04-12T18:36:00.000Z,,3.0,Immediate,Defense
327,2022,Ian,Hover,IOL,Campbell,Texas State,2022-04-06T22:49:00.000Z,,,Immediate,Offense
328,2022,Marcus,Haskins,CB,Liberty,Appalachian State,2021-10-07T18:35:00.000Z,0.8,3.0,Immediate,Defense
329,2022,Dee,Beckwith,RB,Tennessee,Kentucky,2022-01-06T20:08:00.000Z,,3.0,Immediate,Offense
330,2022,Isaiah,Johnson,CB,Dartmouth,Syracuse,2021-12-06T20:53:00.000Z,0.88,3.0,Immediate,Defense
331,2022,Nadir,Thompson,CB,Virginia Tech,,2022-05-05T13:42:00.000Z,,3.0,Immediate,Defense
332,2022,Majik,Rector,WR,Kansas,Central Arkansas,2022-04-21T14:03:00.000Z,,3.0,Immediate,Offense
333,2022,Matt,Polk,WR,Oklahoma State,,2022-01-04T23:52:00.000Z,0.85,3.0,Immediate,Offense
334,2022,Jaren,Handy,EDGE,Indiana,,2022-03-25T12:14:00.000Z,,4.0,Immediate,Defense
335,2022,Isaiah,Winstead,WR,Toledo,East Carolina,2022-02-03T13:00:00.000Z,0.87,3.0,Immediate,Offense
336,2022,Danny,Corbett,IOL,Campbell,Georgia Southern,2021-11-29T21:08:00.000Z,,,Immediate,Offense
337,2022,Sione,Finau,RB,BYU,,2022-03-29T01:26:00.000Z,,3.0,Immediate,Offense
338,2022,Dajon,Harrison,WR,Texas,Connecticut,2022-04-29T17:22:00.000Z,,3.0,Immediate,Offense
339,2022,Marvin,Grant,S,Purdue,Kansas,2022-05-01T22:12:00.000Z,0.88,3.0,Immediate,Defense
340,2022,Ma'a,Gaoteote,OLB,Michigan State,,2022-01-19T16:56:00.000Z,,,Immediate,Defense
341,2022,Joachim,Bangda,RB,Kent State,,2021-12-10T13:59:00.000Z,0.84,3.0,Immediate,Offense
342,2022,Matt,Rosso,OT,Rutgers,,2022-02-01T14:59:00.000Z,0.82,3.0,Immediate,Offense
343,2022,Leon,Williams,LB,Kent State,,2022-05-02T16:55:00.000Z,,3.0,Immediate,Defense
344,2022,Hunter,Nabers,LB,Fresno State,,2022-04-27T19:05:00.000Z,,,Immediate,Defense
345,2022,Chevy,Brenson,WR,Ball State,,2022-03-25T12:14:00.000Z,,3.0,Immediate,Offense
346,2022,Ethan,Ingram,IOL,Marshall,Georgia Southern,2022-02-16T16:58:00.000Z,,2.0,Immediate,Offense
347,2022,Stacy,Kirby,EDGE,South Florida,,2021-10-12T18:03:00.000Z,0.82,3.0,Immediate,Defense
348,2022,Jordan,Young,WR,Florida State,Florida Atlantic,2022-04-15T02:05:00.000Z,,3.0,Immediate,Offense
349,2022,Cruz,Temple,LB,East Carolina,Arkansas State,2022-04-14T18:57:00.000Z,,3.0,Immediate,Defense
350,2022,Myles,Cole,DL,Louisiana Monroe,Texas Tech,2022-02-04T20:53:00.000Z,0.81,3.0,Immediate,Defense
351,2022,Tye,Evans,RB,Ball State,,2022-05-02T15:12:00.000Z,,2.0,Immediate,Offense
352,2022,Toryque,Bateman,IOL,Troy,,2022-06-01T13:54:00.000Z,,3.0,Immediate,Offense
353,2022,Kelvontay,Dixon,WR,Texas,SMU,2022-04-29T17:26:00.000Z,0.87,3.0,Immediate,Offense
354,2022,Kamarro,Edmonds,RB,North Carolina,East Carolina,2022-04-26T16:46:00.000Z,,4.0,Immediate,Offense
355,2022,Andrew,Peasley,QB,Utah State,Wyoming,2022-01-13T20:32:00.000Z,0.79,2.0,Immediate,Offense
356,2022,Ja'Corey,Hammett,LB,West Virginia,,2022-06-13T14:41:00.000Z,,3.0,Immediate,Defense
357,2022,Reginald,Neely,CB,Tulane,,2022-01-26T22:04:00.000Z,,3.0,Immediate,Defense
358,2022,Emmit,Bohle,OT,Northern State,Arizona State,2021-11-23T22:05:00.000Z,0.85,3.0,Immediate,Offense
359,2022,Russell,Thompson-Bishop,WR,Syracuse,,2021-09-21T16:58:00.000Z,,3.0,Immediate,Offense
360,2022,Javon,Baker,WR,Alabama,UCF,2022-01-14T19:12:00.000Z,0.9,4.0,Immediate,Offense
361,2022,Anthony,Nelson,WDE,Harvard,Duke,2021-11-23T20:53:00.000Z,,2.0,Immediate,WDE
362,2022,Sean,Tucker,CB,East Carolina,Towson,2022-05-04T14:20:00.000Z,,3.0,Immediate,Defense
363,2022,Benjamin,Key,DL,Missouri,,2022-04-25T21:27:00.000Z,,3.0,Immediate,Defense
364,2022,Ben,Bell,DL,Louisiana Tech,,2022-04-01T05:00:00.000Z,,3.0,Immediate,Defense
365,2022,JaMichael,Thompson,WR,Middle Tennessee,,2022-04-29T20:50:00.000Z,,3.0,Immediate,Offense
366,2022,Shemar,Thornton,ATH,Florida International,Northern Illinois,2021-12-15T06:10:00.000Z,,2.0,Immediate,ATH
367,2022,Dylan,Davis,OT,Furman,Illinois,2022-04-30T19:23:00.000Z,,,Immediate,Offense
368,2022,CJ,Harris,LB,Arkansas State,,2022-04-27T21:55:00.000Z,,,Immediate,Defense
369,2022,Tyrone,Brown,S,Baylor,,2021-09-08T02:05:00.000Z,,3.0,Immediate,Defense
370,2022,Billy,Edwards,QB,Wake Forest,Maryland,2022-04-29T18:58:00.000Z,,3.0,Immediate,Offense
371,2022,Christopher,Houston,RB,Charlotte,,2022-04-05T13:44:00.000Z,,,Immediate,Offense
372,2022,Jaret,Frantz,WR,Ball State,Toledo,2022-04-20T20:22:00.000Z,,3.0,Immediate,Offense
373,2022,Cole,Joyce,LB,UCF,,2022-04-19T19:38:00.000Z,,3.0,Immediate,Defense
374,2022,Kobe,Lewis,RB,Central Michigan,Purdue,2022-06-06T16:06:00.000Z,,2.0,Immediate,Offense
375,2022,De'Rickey,Wright,LB,Vanderbilt,,2022-02-15T20:32:00.000Z,0.87,3.0,Immediate,Defense
376,2022,Bryson,Broadway,OT,Eastern Illinois,Georgia State,2021-11-22T19:22:00.000Z,,,Immediate,Offense
377,2022,James,Graham,QB,Georgia Southern,,2021-08-30T17:48:00.000Z,,4.0,Immediate,Offense
378,2022,Robert,McWilliams,LB,Purdue,Purdue,2021-08-30T14:46:00.000Z,0.79,2.0,Immediate,Defense
379,2022,Malcolm,Terry,RB,Navy,,2021-08-27T18:05:00.000Z,,2.0,Immediate,Offense
380,2022,Gabriel,Plascencia,K,Mississippi State,,2022-02-10T15:39:00.000Z,,,Immediate,K
381,2022,Nick,Okeke,LB,Louisville,Southern Illinois,2021-12-08T21:45:00.000Z,,2.0,Immediate,Defense
382,2022,Antonio,Oliver,CB,New Mexico State,,2022-03-30T14:55:00.000Z,,3.0,Immediate,Defense
383,2022,Dorian,Plumley,CB,Oklahoma,,2022-05-20T18:48:00.000Z,,,Immediate,Defense
384,2022,Eleasah,Anderson,OT,Sam Houston State,Western Michigan,2022-01-14T02:19:00.000Z,,3.0,Immediate,Offense
385,2022,Avarius,Sparrow,RB,West Virginia,Middle Tennessee,2021-10-30T03:48:00.000Z,0.8,3.0,Immediate,Offense
386,2022,Willie,Allen,OT,UMass,,2022-05-05T15:37:00.000Z,,3.0,Immediate,Offense
387,2022,Kienen,Gaskin,LB,Kansas State,,2022-04-27T14:20:00.000Z,,,Immediate,Defense
388,2022,Christian,Gonzalez,S,Colorado,Oregon,2021-12-24T04:26:00.000Z,0.9,4.0,Immediate,Defense
389,2022,Jonah,Morris,WR,Northern Colorado,Illinois,2022-05-01T15:08:00.000Z,,3.0,Immediate,Offense
390,2022,Corey,Kiner,RB,LSU,Cincinnati,2022-04-18T22:09:00.000Z,0.9,4.0,Immediate,Offense
391,2022,Trevor,Appelman,QB,New Mexico State,,2022-04-25T21:12:00.000Z,,3.0,Immediate,Offense
392,2022,Mario,Williams,WR,Oklahoma,USC,2022-01-04T22:10:00.000Z,0.94,4.0,Immediate,Offense
393,2022,Collin,Westfelt,LS,Georgia State,Troy,2021-11-15T18:39:00.000Z,,,Immediate,LS
394,2022,Lonyatta,Alexander,WR,Arizona State,Washington,2022-01-15T18:04:00.000Z,0.88,3.0,Immediate,Offense
395,2022,Jerwuan,Thomas,CB,Ball State,,2022-02-25T15:06:00.000Z,,2.0,Immediate,Defense
396,2022,Jaymar,Mundy,CB,Miami (OH),,2022-05-24T22:09:00.000Z,,3.0,Immediate,Defense
397,2022,Hunter,Washington,CB,Florida State,Mississippi State,2022-04-14T18:15:00.000Z,,4.0,Immediate,Defense
398,2022,Sam,Reynolds,WR,South Carolina,,2022-04-30T18:07:00.000Z,,3.0,Immediate,Offense
399,2022,Terrell,Jennings,CB,Minnesota State,Illinois,2022-04-15T02:57:00.000Z,,,Immediate,Defense
400,2022,Kevin,Greene,DL,North Texas,,2022-04-27T21:36:00.000Z,,3.0,Immediate,Defense
401,2022,Caden,McNeese,P,North Texas,,2022-04-14T17:34:00.000Z,,,Immediate,P
402,2022,Jordan,Mosley,WR,Northwestern,Mississippi State,2022-01-10T14:21:00.000Z,0.87,3.0,Immediate,Offense
403,2022,Cobe,Bryant,OT,SMU,UNLV,2021-11-29T15:31:00.000Z,0.81,3.0,Immediate,Offense
404,2022,Kasen,Kinchen,CB,Washington,,2022-04-18T20:52:00.000Z,,3.0,Immediate,Defense
405,2022,Jarrett,Lucombe,DL,Western Kentucky,,2022-04-27T20:44:00.000Z,,3.0,Immediate,Defense
406,2022,Jacob,Copeland,WR,Florida,Maryland,2021-12-09T19:34:00.000Z,0.9,4.0,Immediate,Offense
407,2022,Quentin,Bivens,DL,Ole Miss,Southern Mississippi,2021-12-14T22:16:00.000Z,0.86,3.0,Immediate,Defense
408,2022,Malik,Wesley,WR,UNLV,,2022-01-19T01:41:00.000Z,,2.0,Immediate,Offense
409,2022,Andrew,Vaught,IOL,Toledo,,2022-04-25T14:41:00.000Z,,3.0,Immediate,Offense
410,2022,Malik,Williams,CB,Nebraska,,2021-12-17T20:26:00.000Z,,3.0,Immediate,Defense
411,2022,James,Burns,WR,Miami (OH),,2022-01-24T16:40:00.000Z,,2.0,Immediate,Offense
412,2022,Gerry,Bohanon,QB,Baylor,South Florida,2022-04-27T16:33:00.000Z,0.89,3.0,Immediate,Offense
413,2022,J.J.,Woodin,PRO,North Dakota State,,2022-04-24T05:00:00.000Z,,,Immediate,PRO
414,2022,Kevin,Schaeffer,TE,Rutgers,,2022-04-21T17:25:00.000Z,,,Immediate,Offense
415,2022,Joseph,Evans,DL,LSU,UT San Antonio,2022-04-26T17:59:00.000Z,,3.0,Immediate,Defense
416,2022,Billy,Pospisil III,WR,Washington State,Colorado Mines,2022-01-10T18:02:00.000Z,,3.0,Immediate,Offense
417,2022,Nathaniel,Peat,RB,Stanford,Missouri,2022-01-11T15:08:00.000Z,0.89,3.0,Immediate,Offense
418,2022,Marcus,Moore,DL,Louisiana Monroe,,2021-09-02T15:29:00.000Z,,3.0,Immediate,Defense
419,2022,James,Lewis,LB,New Mexico,,2021-08-27T16:29:00.000Z,,3.0,Immediate,Defense
420,2022,Robbie,Mangas,TE,Dartmouth,Buffalo,2021-11-22T18:30:00.000Z,0.84,3.0,Immediate,Offense
421,2022,Odua,Isibor,EDGE,UCLA,California,2022-04-21T18:23:00.000Z,0.85,3.0,Immediate,Defense
422,2022,Malik,Welch,S,San José State,McNeese,2022-03-08T06:00:00.000Z,,3.0,Immediate,Defense
423,2022,Damir,Collins,RB,Oregon State,Idaho State,2022-04-29T21:17:00.000Z,,3.0,Immediate,Offense
424,2022,Upton,Stout,S,North Texas,Western Kentucky,2021-11-08T15:53:00.000Z,,3.0,Immediate,Defense
425,2022,Matt,Robinson,QB,Illinois,Fresno State,2022-03-22T18:09:00.000Z,,3.0,Immediate,Offense
426,2022,Jahmin,Muse,S,Boston College,Buffalo,2021-11-30T16:54:00.000Z,0.84,3.0,Immediate,Defense
427,2022,Austin,Weiner,OT,Kansas State,Louisiana Monroe,2022-04-01T14:38:00.000Z,,3.0,Immediate,Offense
428,2022,Ryan,Bujcevski,P,Texas,SMU,2022-02-21T17:57:00.000Z,,3.0,Immediate,P
429,2022,Tim,Patrick,WR,Utah State,,2022-04-27T14:53:00.000Z,,2.0,Immediate,Offense
430,2022,Shon,Brown,LB,Coastal Carolina,Elon,2022-03-04T16:47:00.000Z,,3.0,Immediate,Defense
431,2022,Jalynn,Williams,WR,Toledo,,2022-02-03T23:26:00.000Z,,3.0,Immediate,Offense
432,2022,Emmanuel,Belgrave,EDGE,Pittsburgh,,2022-04-26T19:40:00.000Z,,3.0,Immediate,Defense
433,2022,Daymon,David,S,Oregon,Oregon,2022-05-06T00:58:00.000Z,,4.0,Immediate,Defense
434,2022,Jordan,Yates,QB,Georgia Tech,Sam Houston State,2021-11-30T16:29:00.000Z,0.81,3.0,Immediate,Offense
435,2022,Aaron,Washington,LB,Bowling Green,,2021-11-12T18:24:00.000Z,0.79,2.0,Immediate,Defense
436,2022,Lance,Robinson,IOL,Middle Tennessee,Houston,2022-01-26T00:29:00.000Z,,3.0,Immediate,Offense
437,2022,O'Tay,Baker,DL,Hawai'i,,2022-06-15T14:40:00.000Z,,,Immediate,Defense
438,2022,Devontae,Davis,DL,South Carolina,,2022-04-18T17:37:00.000Z,,3.0,Immediate,Defense
439,2022,Hamze,Elzayat,WR,Fordham,Eastern Michigan,2022-01-02T00:26:00.000Z,,2.0,Immediate,Offense
440,2022,Jordan,Domineck,EDGE,Georgia Tech,Arkansas,2022-02-18T20:58:00.000Z,0.88,3.0,Immediate,Defense
441,2022,E.J.,Porter,LB,Coastal Carolina,,2021-12-20T14:51:00.000Z,,2.0,Immediate,Defense
442,2022,Austin,Reed,QB,West Florida,Western Kentucky,2022-02-23T22:43:00.000Z,0.87,3.0,Immediate,Offense
443,2022,Xavier,Carlton,EDGE,Utah,California,2022-01-03T18:49:00.000Z,0.9,4.0,Immediate,Defense
444,2022,Dematrius,Davis,QB,Auburn,Alabama State,2022-03-23T18:50:00.000Z,0.86,3.0,Immediate,Offense
445,2022,Evan,Olaes,QB,Colorado State,,2022-04-27T18:26:00.000Z,,3.0,Immediate,Offense
446,2022,Takulve,Williams,WR,Kansas,Northern Iowa,2022-04-04T19:48:00.000Z,,3.0,Immediate,Offense
447,2022,Chad,Ryland,K,Eastern Michigan,Maryland,2022-01-21T20:53:00.000Z,,,Immediate,K
448,2022,Donovan,Manuel,OLB,East Tennessee State,Florida International,2021-12-16T20:54:00.000Z,0.86,3.0,Immediate,Defense
449,2022,Joey,Rouly,K,Utah State,,2022-04-28T18:50:00.000Z,,2.0,Immediate,K
450,2022,Cedric,Hillsman,DL,Ohio,,2022-06-20T14:35:00.000Z,,,Immediate,Defense
451,2022,Allen,Horace,TE,UT San Antonio,Navarro College,2022-06-11T14:18:00.000Z,,3.0,Immediate,Offense
452,2022,Will,Honas,LB,Nebraska,Kansas State,2022-01-17T16:02:00.000Z,0.87,3.0,Immediate,Defense
453,2022,Richard,West,IOL,Texas A&M Commerce,Texas State,2021-11-18T18:11:00.000Z,0.81,3.0,Immediate,Offense
454,2022,Rahmod,Smith,TE,Florida Atlantic,,2022-04-28T22:54:00.000Z,,3.0,Immediate,Offense
455,2022,Eric,Reed,CB,Auburn,Georgia Tech,2022-03-28T18:52:00.000Z,0.86,3.0,Immediate,Defense
456,2022,Raiqwon,O'Neal,OT,Rutgers,UCLA,2022-01-20T19:37:00.000Z,0.89,3.0,Immediate,Offense
457,2022,Chris,Akporoghene,IOL,Tennessee,Tulsa,2022-01-24T16:27:00.000Z,0.87,3.0,Immediate,Offense
458,2022,Kajuan,Robinson,DL,Memphis,,2022-01-18T15:50:00.000Z,0.83,3.0,Immediate,Defense
459,2022,Brennan,Sweeney,LB,Iowa,,2022-05-04T17:14:00.000Z,,,Immediate,Defense
460,2022,Ryan,Peppins,WR,Utah,,2022-04-15T18:38:00.000Z,,3.0,Immediate,Offense
461,2022,Mackenzie,Morgan,P,Weber State,Temple,2021-12-13T03:04:00.000Z,,,Immediate,P
462,2022,Luke,Soto,TE,UTEP,,2022-01-03T23:46:00.000Z,,2.0,Immediate,Offense
463,2022,Stone,Hollenbach,QB,Alabama,Western Michigan,2022-01-13T02:59:00.000Z,,2.0,Immediate,Offense
464,2022,LV,Bunkley-Shelton,WR,Arizona State,Oklahoma,2022-04-29T20:03:00.000Z,0.88,3.0,Immediate,Offense
465,2022,Jahkeem,Green,DL,South Carolina,Florida Atlantic,2022-04-18T19:28:00.000Z,,4.0,Immediate,Defense
466,2022,Kai-Leon,Herbert,OT,Miami,,2021-09-21T15:01:00.000Z,0.82,3.0,Immediate,Offense
467,2022,Marquez,Beason,CB,Illinois,Alabama A&M,2021-11-04T20:41:00.000Z,0.82,3.0,Immediate,Defense
468,2022,Jayhvion,Gipson,LB,TCU,,2022-04-30T00:52:00.000Z,,3.0,Immediate,Defense
469,2022,Ken,Torain,CB,Duke,,2022-05-01T01:37:00.000Z,,3.0,Immediate,Defense
470,2022,Jarrick,Bernard,CB,Oklahoma State,LSU,2022-01-20T15:00:00.000Z,0.94,4.0,Immediate,Defense
471,2022,Casey,Rogers,DL,Nebraska,Oregon,2022-04-20T16:12:00.000Z,0.87,3.0,Immediate,Defense
472,2022,Jessie,Parson III,WR,Rutgers,,2021-11-01T20:19:00.000Z,,3.0,Immediate,Offense
473,2022,Eldrick,Robinson II,LB,Georgia Southern,Wake Forest,2022-02-25T17:18:00.000Z,,2.0,Immediate,Defense
474,2022,Ezra,Dotson-Oyetade,IOL,Arizona State,TCU,2022-04-29T17:19:00.000Z,0.88,3.0,Immediate,Offense
